ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude
"20251006201794","WPR25LA305","ACC","09/26/25 00:00:00","Fr",1615,"UTC","Lake Havasu City","AZ","USA","86406",2025,9,,,"342641N","0114158W","MEAS","LAKE HAVASU CITY","HII","ONAP",6,145,782,,"WFAC",852,205,"KHII",782,6,,"DAYL","CLER",0,0,"NONE",,,10,84,52,180,"U",8,"F","T",0,29.790001,,,"METAR KHII 261615Z AUTO 18008KT 10SM CLR 29/11 A2979","MINR",,,,0,2,0,0,2,"N",,,,,,"10/21/25 18:00:01","cawj","VMC",,34.444664,-114.25221
"20251006201797","WPR26LA006","ACC","10/02/25 00:00:00","Th",1750,"UTC","Richland","WA","USA","99352",2025,10,,,"461820N","1191815W",,"RICHLAND","RLD","ONAP",0,94,394,,"WFAC",1135,19,"KRLD",394,0,,"DAYL","CLER",0,0,"NONE",,,10,66,52,0,"U",,"F","F",0,30.07,,,"METAR KRLD 021835Z AUTO 00000KT 10SM CLR 19/11 A3007 RMK AO2 T01900105=","NONE",,,,0,0,2,0,2,"N",,,,,,"11/04/25 19:00:01","cawj","VMC",,46.305639,-119.30418
"20251006201798","WPR25LA304","ACC","09/29/25 00:00:00","Mo",2105,"UTC","Avalon","CA","USA","90704",2025,9,,,"332420N","0118253W","MEAS","Catalina Airport","AVX","ONAP",0,0,1602,,"WFAC",1251,319,"AVX",1565,32,,"DAYL","CLER",0,0,"NONE",,,10,70,59,0,"Y",,"T","T",0,30.040001,,,"METAR KAVX 251951Z AUTO VRB06KT 10SM CLR 21/15 A3004 RMK AO2 SLP150 T02110150","NONE",,,,0,0,2,0,2,"N",,,,,,"06/25/26 18:00:14","coln","VMC",,33.40565,-118.41751
"20251007201799","CEN26FA010","ACC","10/06/25 00:00:00","Mo",2014,"UTC","Parkin","AR","USA","72373",2025,10,,,"035934N","0903558W",,"N/A",,"OFAP",0,,,,"WFAC",1535,235,"KDRP",239,12,,"DAYL",,0,600,"BKN",,,0.5,75,73,100,"U",8,"F","F",0,29.99,,,"METAR KDRP 062015Z AUTO 10008KT 1/2SM +RA BR BKN006 BKN021 OVC029 24/23 A2999","FATL",,0,,3,0,0,0,3,"N",,,,,,"10/24/25 18:00:01","kaij","IMC",,35.159447,-90.599422
"20251007201800","GAA26WA003","ACC","10/03/25 00:00:00","Fr",330,"UTC","Brogans Creek","OF","AU",,2025,10,,,"003300S","0015000E","MEAS",,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,1,0,0,1,2,"O",,,,,,"05/19/26 17:34:42","dobn",,,-33,150
"20251007201801","WPR26LA007","ACC","10/06/25 00:00:00","Mo",110,"UTC","Gila Bend","AZ","USA","85337",2025,10,,,"325751N","1124011W","MEAS","Gila Bend Municipal Airport","E63","ONAP",0.2,,789,,"WFAC",1855,23,"KLUF",1085,39,,"DAYL","CLER",0,0,"NONE",,,10,84,27,0,"U",,"F","F",0,29.709999,,,"METAR KLUF 060155Z AUTO 00000KT 10SM CLR 29/M03 A2971 RMK AO2 SLP051 T02871035 $ ","NONE",,,,0,0,1,0,1,"N",,,,,,"02/13/26 12:57:27","coln","VMC",,32.964132,-112.66978
"20251007201802","WPR26FA008","ACC","10/07/25 00:00:00","Tu",205,"UTC","Sacramento","CA","USA","95819",2025,10,,,"383331N","0121279W","MEAS",,,"OFAP",0,,,,"WFAC",1655,21,"KMCC",77,7,,"DAYL","CLER",0,0,"NONE",,,10,86,43,340,"U",5,"F","T",0,29.780001,,,"METAR KMCC 062355Z AUTO 34005KT 10SM CLR 30/06 A2978 RMK AO2","FATL",,,,1,0,0,2,3,"N",,,,,,"01/08/26 15:20:35","dobn","VMC",,38.558524,-121.45248
"20251007201803","CEN26LA011","ACC","10/01/25 00:00:00","We",1530,"UTC","Portage","WI","USA","53901",2025,10,,,"433337N","0892858W","EST","PORTAGE MUNI","C47","ONAP",0,128,824,,"WFAC",1035,260,"KDLL",976,13,,"DAYL","CLER",0,0,"NONE",,,10,72,57,110,"U",6,"F","T",0,30.24,,,"METAR KDLL 011535Z AUTO 11006KT 10SM CLR 22/14 A3024 RMK AO2 T02180143=","NONE",0,0,0,0,0,2,0,2,"N",,,,,,"10/30/25 18:00:08","milb1","VMC",,43.560262,-89.482911
"20251007201804","DCA25WA342","INC","09/17/25 00:00:00","We",407,"UTC","Madrid",,"ES",,2025,9,,,"403235N","0033428W","MEAS",,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,195,0,195,"O",,,,,,"03/12/26 14:28:41","warl",,,40.542962,-3.574357
"20251007201805","DCA25WA343","INC","09/20/25 00:00:00","Sa",2157,"UTC","Catania",,"IT",,2025,9,,,"037285N","0015455E","MEAS",,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,6,0,6,"O",,,,,,"03/12/26 21:12:55","warl",,,37.468119,15.082077
"20251007201806","GAA26WA004","ACC","10/04/25 00:00:00","Sa",1440,"UTC","Santa Ana del Yacuma","OF","BO",,2025,10,"Y","N",,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",0,0,0,2,0,2,0,4,"O",,,,,,"01/08/26 20:09:01","gibk",,,,
"20251007201808","ERA26LA004","ACC","10/06/25 00:00:00","Mo",1815,"UTC","Mount Washington","KY","USA","40047",2025,10,,,"038255N","0853254W",,,,"OFAP",0,,,,"WFAC",1356,312,"SDF",480,12,,"DAYL","FEW",900,4000,"OVC",,,10,70,66,120,"U",7,"F","T",0,30.200001,,,"METAR KSDF 061756Z 12007KT 10SM -RA FEW009 OVC040 21/19 A3020 RMK AO2 RAE27B47 SLP224 P0001 60033 T02060189 10217 20189 58012 SPECI KSDF 061814Z 12007KT 2 1/2SM +RA BR FEW016 BKN040 OVC050 21/19 A3019 RMK AO2 P0001 T02060194","NONE",0,0,0,0,0,1,0,1,"N",,,,,,"10/30/25 18:00:09","yeal","VMC",,38.048554,-85.54826
"20251007201809","ANC25LA117","ACC","10/01/25 00:00:00","We",342,"UTC","Kotlik","AK","USA","99620",2025,10,,,"063150N","1633158W",,"Kotlik Airport","PFKO","ONAP",0,0,14,,"WFAC",1856,0,"PFKO",14,0,,"DAYL",,800,0,,,,,34,21,180,"U",10,"F","T",0,29.68,,,"PFKO 301856Z AUTO 13013KT 10SM CLR 01/M06 A2968 RMK AO2 SLP049 T00061061 FZRANO $,M","NONE",,,,0,0,3,0,3,"N",,,,,,"06/22/26 18:00:06","coln","VMC",,63.030667,-163.53266
"20251007201810","ERA26LA005","ACC","10/04/25 00:00:00","Sa",2045,"UTC","Reedville","VA","USA","22539",2025,10,,,"374947N","0761629W","MEAS","FEDERHART-OPHELIA","VA99","ONAP",0.1,171,13,,"WFAC",1645,346,"NUI",21,27,,"DAYL","CLER",0,0,,,,10,72,54,250,"U",5,"F","T",0,3026,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"05/13/26 18:00:14","coln","VMC",,37.82984,-76.274742
"20251007201811","CEN26FA012","ACC","10/07/25 00:00:00","Tu",1723,"UTC","Skidmore","TX","USA","78389",2025,10,,,"281824N","0974242W",,"BEEVILLE MUNI","BEA","OFAP",0,129,272,,"WFAC",1235,354,"KBEA",270,3,,"DAYL","SCAT",2500,12000,"BKN",,,10,82,68,150,"U",13,"F","F",22,30.030001,,,"METAR KBEA 071735Z AUTO 15013G22KT 10SM SCT025 SCT031 BKN120 28/20 A3003 RMK AO2 T02770204=","FATL",,,,1,0,0,0,1,"N",,,,,,"10/17/25 18:00:11","saua","Unk",,28.306531,-97.711589
"20251007201812","WPR26LA009","ACC","10/07/25 00:00:00","Tu",2000,"UTC","Watsonville","CA","USA","95076",2025,10,,,"036569N","1214723W","MEAS","WATSONVILLE MUNI","WVI","ONAP",0,,163,,"WFAC",1153,355,"KWVI",162,0,,"DAYL","CLER",0,0,"NONE",,,10,66,55,230,"U",6,"F","T",0,29.889999,,,"METAR KWVI 071853Z AUTO 23006KT 10SM CLR 19/13 A2989 RMK AO2 SLP120 T01940133=","NONE",,,,0,0,1,0,1,"N",,,,,,"11/20/25 19:00:22","coln","VMC",,36.935733,-121.78963
"20251008201814","ERA26LA007","ACC","10/07/25 00:00:00","Tu",1850,"UTC","Miami","FL","USA","33194",2025,10,,,"253836N","0803934W","MEAS",,,"OFAP",0,,,,"WFAC",1453,90,"TMB",6,12,,"DAYL","FEW",2900,0,,,,10,88,75,90,"U",11,"F","F",19,29.9,,,"METAR KTMB 071853Z AUTO 09011G19KT 10SM FEW029 31/24 A2990 RMK AO2 SLP123 T03110244=","MINR",0,0,0,0,1,1,0,2,"N",,,,,,"11/10/25 19:00:00","diad","VMC",,25.643439,-80.659485
"20251008201815","ERA26LA008","ACC","10/07/25 00:00:00","Tu",1530,"UTC","East Rockingham","NC","USA","28379",2025,10,,,"345325N","0794530W","MEAS","RICHMOND COUNTY","RCZ","ONAP",0,135,357,,"WFAC",1130,0,"RCZ",357,0,,"DAYL","SCAT",2600,0,"NONE",,,10,79,66,160,"U",6,"F","T",0,3021,,,"METAR KRCZ 071530Z AUTO 16006KT 10SM SCT026 26/19 A3021","NONE",,,,0,0,2,0,2,"N",,,,,,"12/11/25 19:00:18","coln","VMC",,34.890375,-79.75846900000001
"20251008201816","WPR26LA010","ACC","10/05/25 00:00:00","Su",2157,"UTC","Moriarty","NM","USA","87035",2025,10,,,"345853N","0104114W","EST","MORIARTY MUNI","0E0","ONAP",1,89,6204,,"WFAC",1600,93,"K0E0",6192,1,,"DAYL","CLER",0,0,"NONE",,,10,81,23,210,"U",13,"F","F",20,30.1,,,"METAR K0E0 062155Z AUTO 21013G20KT 10SM CLR 27/M05 A3010 RMK AO2 T02701051=","NONE",,,,0,0,1,0,1,"N",,,,,,"11/20/25 19:00:22","coln","VMC",,34.981389,-104.02065
"20251008201817","WPR25LA306","ACC","09/18/25 00:00:00","Th",1956,"UTC","Toledo","WA","USA","98591",2025,9,,,"462837N","1224830W","MEAS","ED CARLSON MEML FLD/SOUTH LEWI","TDO","ONAP",0.5,258,373,,"WIT",1315,0,"1:15",,0,,"DAYL","CLER",0,0,,,,10,72,50,260,"U",20,"F","F",0,29.870001,,,"12:55 PM	72 °F	50 °F	46 %	VAR	6 mph	14 mph	29.85 in	0.0 in	Fair","NONE",,,,0,0,1,0,1,"N",,,,,,"04/02/26 18:00:02","bakd","VMC",,46.476882,-122.80835
"20251009201819","GAA25WA273","ACC","09/17/25 00:00:00","We",1750,"UTC","Guatemala City","OF","GT",,2025,9,,,"014355N","0903138W","MEAS","La Aurora International Airpor","MGGT","ONAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",0,0,0,0,0,2,0,2,"O",,,,,,"11/05/25 03:16:49","kaij",,,14.584813,-90.527231
"20251009201820","ERA26LA009","ACC","10/04/25 00:00:00","Sa",1539,"UTC","Smithfield","RI","USA","02917",2025,10,,,"415516N","0712922W","MEAS","NORTH CENTRAL STATE","SFZ","ONAP",0.25,78,440,,"WFAC",1056,266,"SFZ",441,0,,"DAYL","CLER",0,0,"NONE",,,10,73,52,0,"U",,"F","F",0,30.209999,,,"METAR KSFZ 041456Z AUTO 00000KT 10SM CLR 23/11 A3021 RMK AO2 SLP227      T02280106 50005 $ ","NONE",0,0,0,0,0,1,0,1,"N",,,,,,"12/11/25 19:00:19","coln","VMC",,41.921087,-71.489351
"20251009201821","DCA25WA345","INC","09/09/25 00:00:00","Tu",257,"UTC","Ezeiza","OF","AR",,2025,9,,,"034491S","0058325W","MEAS",,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,266,0,266,"O",,,,,,"03/12/26 14:27:39","warl",,,-34.817,-58.534833
"20251009201822","WPR26LA012","ACC","10/08/25 00:00:00","We",25,"UTC","Vineyard","UT","USA","84059",2025,10,,,"401738N","1114543W",,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"10/15/25 18:00:02","stes-i",,,40.294,-111.76204
"20251009201823","DCA25WA346","INC","09/29/25 00:00:00","Mo",1705,"UTC","Smuka",,"SI",,2025,9,,,"454529N","0145529E","MEAS",,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"11/03/25 22:26:18","warl",,,45.758167,14.924833
"20251009201824","CEN26LA013","ACC","10/02/25 00:00:00","Th",2200,"UTC","Chaseley","ND","USA","58423",2025,10,,,"472923N","0994855W",,,"N/A","OFAP",0,,,,"WFAC",1835,95,"K46D",1608,27,,"DAYL","CLER",0,0,"NONE",,,4,77,48,170,"U",7,"F","T",0,30.01,,,"K46D 022335Z AUTO 17007KT 4SM HZ CLR 25/09 A3001 RMK A01,M","NONE",,,,0,0,1,0,1,"N",,,,,,"02/13/26 12:57:28","coln","VMC",,47.489737,-99.815237
"20251009201826","ANC26LA001","ACC","10/07/25 00:00:00","Tu",2256,"UTC","Petersburg","AK","USA","99833",2025,10,,,"565524N","0133188W",,,,"OFAP",0,,,,"WFAC",1456,120,"PAPG",107,14,,"DAYL","SCAT",1800,4400,"BKN",,,10,48,45,50,"U",3,"F","T",0,30.040001,,,"PAPG 072256Z 05003KT 10SM -RA SCT018 BKN044 09/07 A3004 RMK AO2 RAB46 SLP176 P0000 T00890067","NONE",,,,0,0,2,0,2,"N",,,,,,"10/16/25 18:16:30","johc","VMC",,56.923233,-133.30215
"20251009201827","WPR25LA307","ACC","09/22/25 00:00:00","Mo",1857,"UTC","Anacortes","WA","USA","98221",2025,9,,,"483045N","1223856W",,"Anacortes Airport","74S","OFAP",1,45,242,,"WFAC",1155,106,"KBVS",140,10,,"DAYL","CLER",0,0,"NONE",,,10,64,52,0,"U",,"F","F",0,30.209999,,,"METAR KBVS 221855Z AUTO 00000KT 10SM CLR 18/11 A3021 ","NONE",,,,0,0,1,0,1,"N",,,,,,"10/22/25 18:00:14","cawj","VMC",,48.5126,-122.649
"20251009201829","WPR26LA014","ACC","10/04/25 00:00:00","Sa",1930,"UTC","Flanigan","NV","USA",,2025,10,,,"402024N","1195357W",,,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"01/09/26 19:00:56","cawj","VMC",,40.33992,-119.89927
"20251010201831","ERA25LA379","ACC","09/28/25 00:00:00","Su",1940,"UTC","Oakland","PA","USA",,2025,9,,,"401922N","0785029W","MEAS","JOHN MURTHA JOHNSTOWN/CAMBRIA ","JST","ONAP",0,325,2284,,"WFAC",1554,135,"JST",2277,1,,"DAYL","SCAT",5000,0,,,,10,77,55,0,"Y",,"T","T",0,30.18,,,"METAR KJST 281954Z AUTO VRB04KT 10SM SCT050 25/13 A3018 RMK AO2 SLP209 T02500128 $","NONE",0,0,0,0,0,2,0,2,"N",,,,,,"02/13/26 12:57:28","schl","VMC",,40.322714,-78.841268
"20251010201832","WPR26LA015","ACC","10/04/25 00:00:00","Sa",2045,"UTC","Lathrop","CA","USA","95330",2025,10,,,"375044N","1212925W","MEAS","Open field ","None","OFAP",0,,,,"WFAC",1335,153,"TCY",194,10,,"DAYL","CLER",0,0,"NONE",,,10,73,50,0,"Y",6,"T","T",0,29.950001,,,"METAR KTCY 042035Z AUTO VRB06KT 10SM CLR 23/10 A2995 RMK A01","NONE",0,0,0,0,0,2,0,2,"N",,,,,,"04/30/26 18:00:09","stes-i","VMC",,37.84558,-121.49025
"20251010201833","GAA26WA005","ACC","10/08/25 00:00:00","We",720,"UTC","Horn Island",,"AU",,2025,10,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"01/14/26 15:26:10","kelz",,,,
"20251011201834","CEN26FA015","ACC","10/11/25 00:00:00","Sa",2101,"UTC","Huntington Beach","CA","USA","92648",2025,10,,,"033392N","1175931W",,,,"OFAP",0,,,,"WFAC",1353,74,"KSNA",43,6,,"DAYL","FEW",1800,0,,,,10,73,59,200,"U",10,"F","T",0,29.77,,,"METAR KSNA 112053Z 20010KT 10SM FEW018 23/15 A2977 RMK AO2 SLP079 T02330150 58015=","SERS",,2,1,0,0,0,2,5,"N",,,,,,"11/04/25 19:00:01","kaij","VMC",,33.650628,-117.99198
"20251012201835","ERA26FA010","ACC","10/12/25 00:00:00","Su",1834,"UTC","Fort Worth","TX","USA","76179",2025,10,,,"325726N","0972523W","EST","Hicks Airfield","T67","ONAP",1.67,341,855,,"WFAC",1353,67,"KAFW",707,6,,"DAYL","FEW",25000,0,,,,10,90,54,180,"U",15,"F","T",0,29.799999,,,"KAFW 121853Z 18015KT 10SM FEW250 32/12 A2980 RMK AO2 SLP077 T03220117 $ ","FATL",0,0,0,2,0,0,0,2,"N",,,,,,"10/29/25 18:00:13","schl","VMC",,32.957192,-97.423095
"20251013201836","ERA26FA011","ACC","10/13/25 00:00:00","Mo",1215,"UTC","Dartmouth","MA","USA","02747",2025,10,,,"413928N","0007123W",,,,"OFAP",0,,,,"WFAC",816,0,"EWB",79,4,,"DAYL",,0,900,"BKN",,,2.5,55,54,40,"U",19,"F","F",28,30.040001,,,"	
SPECI KEWB 131216Z 04019G28KT 2 1/2SM -RA BR BKN009 OVC015 13/12 A3004 RMK AO2 WND 05031/1202 
SPECI KEWB 131207Z 03014G31KT 1 3/4SM R05/6000VP6000FT -RA BR BKN009 OVC015 13/12 A3003 RMK AO2 PK WND 05031/1202 ","FATL",0,1,0,2,0,0,0,3,"N",,,,,,"11/07/25 19:00:03","diad","IMC",,41.657658,-71.03409000000001
"20251014201837","GAA25WA274","ACC","09/04/25 00:00:00","Th",1015,,"GUARANTÃ DO NORTE","OF","BR",,2025,9,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"MINR",0,0,0,0,4,0,0,4,"O",,,,,,"10/25/25 14:02:28","schl",,,,
"20251014201838","CEN26LA016","ACC","10/13/25 00:00:00","Mo",1729,"UTC","Valley View","TX","USA","76272",2025,10,,,"332937N","0097952W","MEAS",,,"OFAP",0,,,,"WFAC",1153,180,"DTO",670,15,,"DAYL","CLER",0,0,"NONE",,,10,84,54,200,"U",10,"F","F",16,30,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"11/13/25 19:00:12","saua","VMC",,33.49361,-97.16444
"20251014201839","CEN26LA017","ACC","10/12/25 00:00:00","Su",1700,"UTC","Springfield","CO","USA","81073",2025,10,,,"372733N","0102376W",,"Springfield Muni","8V7","ONAP",0,,4390,,"WFAC",1056,179,"KSPD",4386,11,,"DAYL",,0,0,,,,,75,46,220,"U",13,"F","T",0,29.76,,,"KSPD 121656Z AUTO 22013KT 24/08 A2976 RMK AO1 SLP013 T02440078=
","NONE",,,,0,0,2,0,2,"N",,,,,,"03/13/26 18:00:03","coln","VMC",,37.45929,-102.61822
"20251014201840","CEN26LA018","ACC","10/11/25 00:00:00","Sa",2117,"UTC","Wallis","TX","USA","77485",2025,10,,,"293750N","0096346W","MEAS","GHSA-Wallis Glideport","TE71","ONAP",0,,126,,"WFAC",1615,45,"TME",166,13,,"DAYL","CLER",0,0,,,,10,88,52,130,"U",4,"F","F",0,29.91,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"02/13/26 12:57:35","coln","VMC",,29.6306,-96.0628
"20251014201841","ENG26WA001","INC","10/08/25 00:00:00","We",2120,"UTC","Adelaide Aerodrome",,"AU",,2025,10,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"08/12/26 15:38:31","defc",,,,
"20251014201842","DCA26WA003","INC","10/03/25 00:00:00","Fr",1913,"UTC","Manchester","OF","GB",,2025,10,,,,,,,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"11/03/25 22:25:12","warl",,,,
"20251014201843","ERA26LA012","ACC","10/11/25 00:00:00","Sa",15,"UTC","Sandersville","GA","USA",,2025,10,,,"325824N","0825122W","MEAS","KAOLIN FLD","OKZ","OFAP",1,294,438,,"WFAC",2015,299,"KMLJ",384,22,,"NITE",,0,7000,"BKN",,,10,66,59,0,"U",,"F","F",0,30.110001,,,"METAR KMLJ 110115Z AUTO 00000KT 10SM BKN070 19/15 A3011 RMK AO2=","MINR",,,,0,1,1,0,2,"N",,,,,,"11/05/25 19:00:10","diad","VMC",,32.973411,-82.856064
"20251014201845","ERA26LA013","ACC","10/04/25 00:00:00","Sa",1445,"UTC","Venice","FL","USA","34223",2025,10,,,"027416N","0822618W","MEAS","VENICE MUNICIPAL AIRPORT","VNC","ONAP",0,100,18,,"WFAC",1053,352,"SRQ",30,20,,"DAYL","SCAT",3200,0,"NONE",,,10,84,72,100,"U",9,"F","F",19,2996,,,,"NONE",0,0,0,0,0,2,0,2,"N",,,,,,"12/11/25 19:00:21","coln","VMC",,27.07102,-82.43839199999999
"20251014201846","WPR26LA016","ACC","10/12/25 00:00:00","Su",2135,"UTC","Olympia","WA","USA","98501",2025,10,,,"046588N","1225411W","MEAS","Olympia Regional Airport","OLM","ONAP",0,0,208,,"WFAC",1454,345,"OLM",200,0,,"DAYL",,0,9500,"BKN",,,10,50,46,200,"U",9,"F","T",0,29.780001,,,"METAR KOLM 122154Z 20009KT 10SM BKN095 10/08 A2978 RMK AO2 RAE25 SLP085 P0001 T01000083","NONE",0,0,0,0,0,2,0,2,"N",,,,,,"12/04/25 19:00:16","coln","VMC",,46.969,-122.903
"20251014201847","WPR26LA017","ACC","10/10/25 00:00:00","Fr",1937,"UTC","Phoenix","AZ","USA","85027",2025,10,,,"334122N","0011252W",,"Phoenix Deer Valley Airport","DVT","ONAP",0,0,1478,,"WFAC",1253,88,"KDVT",1488,1,,"DAYL","SCAT",11000,0,,,,10,86,66,360,"U",13,"F","T",0,29.91,,,"METAR KDVT 101953Z 36013KT 10SM SCT110 30/19 A2991 RMK AO2 SLP105 T03000189=","NONE",,,,0,0,2,0,2,"N",,,,,,"12/04/25 19:00:17","milg","VMC",,33.689532,-112.08379
"20251014201848","WPR26LA018","ACC","10/09/25 00:00:00","Th",2130,"UTC","Imnaha","OR","USA","97842",2025,10,,,"045405N","0116378W",,"Lord Flat USFS Airport","OR9","ONAP",0,,5594,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,75,0,30,"U",12,"F","F",0,0,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"01/09/26 19:00:58","cawj","VMC",,45.667924,-116.6188
"20251014201849","ERA26LA014","ACC","10/13/25 00:00:00","Mo",2030,"UTC","North Lauderdale","FL","USA","33068",2025,10,,,"261347N","0801419W","MEAS",,"FXE","OFAP",0,,,,"WFAC",1553,120,"FXE",11,4,,"DAYL","CLER",0,0,"NONE",,,10,86,70,60,"U",12,"F","F",18,29.870001,,,"METAR KFXE 131953Z 06012G18KT 10SM CLR 30/21 A2987 RMK AO2 SLP116      T03000206 $ ","NONE",0,0,0,0,0,2,0,2,"N",,,,,,"04/30/26 18:00:10","youj","VMC",,26.229843,-80.238646
"20251014201850","GAA26WA006","ACC","10/10/25 00:00:00","Fr",2320,"UTC","Shell Harbor",,"AU",,2025,10,,,"343345S","1504716E",,,"YSHL","OFAP",0,,,,,1020,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,3,0,0,0,3,"O",,,,,,"02/27/26 19:37:44","dobn",,,-34.56246,150.787911
"20251014201851","GAA26WA007","ACC","10/09/25 00:00:00","Th",1320,"UTC","Rutland Plains",,"AU",,2025,10,,,"154153S","1415046E",,,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,1,0,0,0,1,"O",,,,,,"01/28/26 18:08:57","bakd",,,-15.698,141.846
"20251014201852","GAA26WA008","ACC","10/10/25 00:00:00","Fr",1215,"UTC","Pilanesberg",,"ZA",,2025,10,,,"025208S","0271018E","MEAS","Pilanesberg International Airp","FAPN","ONAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,1,0,0,1,2,"O",,,,,,"03/19/26 17:16:10","gute",,,-25.3355,27.171667
"20251014201853","GAA26WA009","ACC","10/07/25 00:00:00","Tu",1629,,"Squamish","OF","CA",,2025,10,,,"116820N","0154446W","MEAS",,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"SERS",,,,0,0,0,1,1,"O",,,,,,"05/19/26 17:34:33","nixa",,,116.139,-154.735
"20251014201854","DCA26WA004","INC","10/10/25 00:00:00","Fr",1830,"UTC","Nassau","OF","BS",,2025,10,,,"025244N","0772115W","MEAS",,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,0,0,0,0,0,0,0,,"O",,,,,,"11/03/25 22:23:49","warl",,,25.045602,-77.354247
"20251015201856","ERA26LA015","ACC","10/10/25 00:00:00","Fr",2345,"UTC","New Milford","CT","USA","06776",2025,10,,,"413411N","0732743W",,"CANDLELIGHT FARMS","11N","ONAP",0,12,675,,"WFAC",1853,185,"KDXR",453,12,,"NITE","CLER",0,0,"NONE",,,10,54,41,170,"U",4,"F","T",0,30.370001,,,"METAR KDXR 102253Z 17004KT 10SM CLR 12/05 A3037","NONE",,,,0,0,2,0,2,"N",,,,,,"12/11/25 19:00:23","coln","VMC",,41.569751,-73.46192000000001
"20251015201857","DCA25WA347","INC","09/10/25 00:00:00","We",1030,"UTC","Trelew",,"AR",,2025,9,,,"431238S","0651613W","MEAS","Almirante Marcos A. Zar Airpor","REL","ONAP",0,,114,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,162,0,162,"O",,,,,,"03/12/26 14:27:01","warl",,,-43.210556,-65.270278
"20251015201858","DCA25WA348","INC","05/22/25 00:00:00","Th",1702,,"Karachi",,"PK",,2025,5,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"03/12/26 14:26:36","warl",,,,
